DeliveryDate,DeliveryHour,DeliveryInterval,RepeatedHourFlag,ASType,MCPC
12/06/2025,8,2,N,ECRS,2.88
12/06/2025,8,2,N,NSPIN,9.34
12/06/2025,8,2,N,REGDN,0.41
12/06/2025,8,2,N,REGUP,3.78
12/06/2025,8,2,N,RRS,1.44
12/06/2025,8,1,N,ECRS,2.37
12/06/2025,8,1,N,NSPIN,9.43
12/06/2025,8,1,N,REGDN,0.76
12/06/2025,8,1,N,REGUP,1.51
12/06/2025,8,1,N,RRS,1.19
12/06/2025,9,4,N,ECRS,1.14
12/06/2025,9,4,N,NSPIN,2.28
12/06/2025,9,4,N,REGDN,1.89
12/06/2025,9,4,N,REGUP,0.56
12/06/2025,9,4,N,RRS,0.57
12/06/2025,9,3,N,ECRS,2.71
12/06/2025,9,3,N,NSPIN,3.22
12/06/2025,9,3,N,REGDN,1.35
12/06/2025,9,3,N,REGUP,1.7
12/06/2025,9,3,N,RRS,1.38
12/06/2025,9,2,N,ECRS,4.04
12/06/2025,9,2,N,NSPIN,4.04
12/06/2025,9,2,N,REGDN,1.55
12/06/2025,9,2,N,REGUP,3.2
12/06/2025,9,2,N,RRS,2.4
12/06/2025,9,1,N,ECRS,4.86
12/06/2025,9,1,N,NSPIN,5.84
12/06/2025,9,1,N,REGDN,1.12
12/06/2025,9,1,N,REGUP,2.99
12/06/2025,9,1,N,RRS,2.56
12/06/2025,10,4,N,ECRS,0.78
12/06/2025,10,4,N,NSPIN,2
12/06/2025,10,4,N,REGDN,1.04
12/06/2025,10,4,N,REGUP,0.44
12/06/2025,10,4,N,RRS,0.39
12/06/2025,10,3,N,ECRS,0.83
12/06/2025,10,3,N,NSPIN,2
12/06/2025,10,3,N,REGDN,1.5
12/06/2025,10,3,N,REGUP,0.47
12/06/2025,10,3,N,RRS,0.42
12/06/2025,10,2,N,ECRS,0.92
12/06/2025,10,2,N,NSPIN,2
12/06/2025,10,2,N,REGDN,0.89
12/06/2025,10,2,N,REGUP,0.71
12/06/2025,10,2,N,RRS,0.47
12/06/2025,10,1,N,ECRS,0.93
12/06/2025,10,1,N,NSPIN,2
12/06/2025,10,1,N,REGDN,1.81
12/06/2025,10,1,N,REGUP,0.71
12/06/2025,10,1,N,RRS,0.47
12/06/2025,11,4,N,ECRS,0.76
12/06/2025,11,4,N,NSPIN,3
12/06/2025,11,4,N,REGDN,0.37
12/06/2025,11,4,N,REGUP,0.45
12/06/2025,11,4,N,RRS,0.38
12/06/2025,11,3,N,ECRS,0.82
12/06/2025,11,3,N,NSPIN,3.25
12/06/2025,11,3,N,REGDN,0.82
12/06/2025,11,3,N,REGUP,0.49
12/06/2025,11,3,N,RRS,0.42
12/06/2025,11,2,N,ECRS,0.79
12/06/2025,11,2,N,NSPIN,3.11
12/06/2025,11,2,N,REGDN,1
12/06/2025,11,2,N,REGUP,0.49
12/06/2025,11,2,N,RRS,0.4
12/06/2025,11,1,N,ECRS,0.77
12/06/2025,11,1,N,NSPIN,3.02
12/06/2025,11,1,N,REGDN,0.95
12/06/2025,11,1,N,REGUP,0.54
12/06/2025,11,1,N,RRS,0.39
12/06/2025,12,4,N,ECRS,0.59
12/06/2025,12,4,N,NSPIN,2.34
12/06/2025,12,4,N,REGDN,1.22
12/06/2025,12,4,N,REGUP,0.2
12/06/2025,12,4,N,RRS,0.29
12/06/2025,12,3,N,ECRS,0.62
12/06/2025,12,3,N,NSPIN,2.84
12/06/2025,12,3,N,REGDN,0.45
12/06/2025,12,3,N,REGUP,0.2
12/06/2025,12,3,N,RRS,0.36
12/06/2025,12,2,N,ECRS,0.64
12/06/2025,12,2,N,NSPIN,3
12/06/2025,12,2,N,REGDN,0.2
12/06/2025,12,2,N,REGUP,0.2
12/06/2025,12,2,N,RRS,0.38
12/06/2025,12,1,N,ECRS,0.64
12/06/2025,12,1,N,NSPIN,3.18
12/06/2025,12,1,N,REGDN,0.04
12/06/2025,12,1,N,REGUP,0.27
12/06/2025,12,1,N,RRS,0.4
12/06/2025,13,4,N,ECRS,0.27
12/06/2025,13,4,N,NSPIN,1.07
12/06/2025,13,4,N,REGDN,0.35
12/06/2025,13,4,N,REGUP,0.36
12/06/2025,13,4,N,RRS,0.14
12/06/2025,13,3,N,ECRS,0.28
12/06/2025,13,3,N,NSPIN,1.1
12/06/2025,13,3,N,REGDN,1.39
12/06/2025,13,3,N,REGUP,0.27
12/06/2025,13,3,N,RRS,0.14
12/06/2025,13,2,N,ECRS,0.31
12/06/2025,13,2,N,NSPIN,1.23
12/06/2025,13,2,N,REGDN,1.31
12/06/2025,13,2,N,REGUP,0.36
12/06/2025,13,2,N,RRS,0.16
12/06/2025,13,1,N,ECRS,0.42
12/06/2025,13,1,N,NSPIN,1.64
12/06/2025,13,1,N,REGDN,0.55
12/06/2025,13,1,N,REGUP,0.26
12/06/2025,13,1,N,RRS,0.21
12/06/2025,14,4,N,ECRS,0.18
12/06/2025,14,4,N,NSPIN,0.72
12/06/2025,14,4,N,REGDN,0
12/06/2025,14,4,N,REGUP,0.14
12/06/2025,14,4,N,RRS,0.09
12/06/2025,14,3,N,ECRS,0.19
12/06/2025,14,3,N,NSPIN,0.75
12/06/2025,14,3,N,REGDN,0.02
12/06/2025,14,3,N,REGUP,0.16
12/06/2025,14,3,N,RRS,0.1
12/06/2025,14,2,N,ECRS,0.22
12/06/2025,14,2,N,NSPIN,0.86
12/06/2025,14,2,N,REGDN,0.06
12/06/2025,14,2,N,REGUP,0.11
12/06/2025,14,2,N,RRS,0.11
12/06/2025,14,1,N,ECRS,0.25
12/06/2025,14,1,N,NSPIN,0.97
12/06/2025,14,1,N,REGDN,0
12/06/2025,14,1,N,REGUP,0.13
12/06/2025,14,1,N,RRS,0.12
12/06/2025,15,4,N,ECRS,0.07
12/06/2025,15,4,N,NSPIN,0.28
12/06/2025,15,4,N,REGDN,0.46
12/06/2025,15,4,N,REGUP,0.38
12/06/2025,15,4,N,RRS,0.04
12/06/2025,15,3,N,ECRS,0.08
12/06/2025,15,3,N,NSPIN,0.3
12/06/2025,15,3,N,REGDN,0.48
12/06/2025,15,3,N,REGUP,0.39
12/06/2025,15,3,N,RRS,0.04
12/06/2025,15,2,N,ECRS,0.08
12/06/2025,15,2,N,NSPIN,0.32
12/06/2025,15,2,N,REGDN,0
12/06/2025,15,2,N,REGUP,0.26
12/06/2025,15,2,N,RRS,0.04
12/06/2025,15,1,N,ECRS,0.09
12/06/2025,15,1,N,NSPIN,0.33
12/06/2025,15,1,N,REGDN,0.3
12/06/2025,15,1,N,REGUP,0.22
12/06/2025,15,1,N,RRS,0.04
12/06/2025,16,4,N,ECRS,0.03
12/06/2025,16,4,N,NSPIN,0.1
12/06/2025,16,4,N,REGDN,1.56
12/06/2025,16,4,N,REGUP,0.41
12/06/2025,16,4,N,RRS,0.01
12/06/2025,16,3,N,ECRS,0.03
12/06/2025,16,3,N,NSPIN,0.1
12/06/2025,16,3,N,REGDN,0.53
12/06/2025,16,3,N,REGUP,0.45
12/06/2025,16,3,N,RRS,0.01
12/06/2025,16,2,N,ECRS,0.03
12/06/2025,16,2,N,NSPIN,0.1
12/06/2025,16,2,N,REGDN,0.32
12/06/2025,16,2,N,REGUP,0.21
12/06/2025,16,2,N,RRS,0.01
12/06/2025,16,1,N,ECRS,0.03
12/06/2025,16,1,N,NSPIN,0.11
12/06/2025,16,1,N,REGDN,0.46
12/06/2025,16,1,N,REGUP,0.72
12/06/2025,16,1,N,RRS,0.01
12/06/2025,17,4,N,ECRS,0.22
12/06/2025,17,4,N,NSPIN,0.47
12/06/2025,17,4,N,REGDN,0.19
12/06/2025,17,4,N,REGUP,1.34
12/06/2025,17,4,N,RRS,0.18
12/06/2025,17,3,N,ECRS,0.09
12/06/2025,17,3,N,NSPIN,0.16
12/06/2025,17,3,N,REGDN,0.44
12/06/2025,17,3,N,REGUP,0.36
12/06/2025,17,3,N,RRS,0.07
12/06/2025,17,2,N,ECRS,0.03
12/06/2025,17,2,N,NSPIN,0.1
12/06/2025,17,2,N,REGDN,0.29
12/06/2025,17,2,N,REGUP,0.56
12/06/2025,17,2,N,RRS,0.01
12/06/2025,17,1,N,ECRS,0.03
12/06/2025,17,1,N,NSPIN,0.1
12/06/2025,17,1,N,REGDN,0.55
12/06/2025,17,1,N,REGUP,0.5
12/06/2025,17,1,N,RRS,0.01
12/06/2025,18,4,N,ECRS,1.16
12/06/2025,18,4,N,NSPIN,4.53
12/06/2025,18,4,N,REGDN,0.68
12/06/2025,18,4,N,REGUP,0
12/06/2025,18,4,N,RRS,0.6
12/06/2025,18,3,N,ECRS,1.63
12/06/2025,18,3,N,NSPIN,4.68
12/06/2025,18,3,N,REGDN,0.73
12/06/2025,18,3,N,REGUP,0
12/06/2025,18,3,N,RRS,1.12
12/06/2025,18,2,N,ECRS,1.38
12/06/2025,18,2,N,NSPIN,3.14
12/06/2025,18,2,N,REGDN,0.84
12/06/2025,18,2,N,REGUP,0
12/06/2025,18,2,N,RRS,1.09
12/06/2025,18,1,N,ECRS,0.63
12/06/2025,18,1,N,NSPIN,2.21
12/06/2025,18,1,N,REGDN,1.16
12/06/2025,18,1,N,REGUP,0.02
12/06/2025,18,1,N,RRS,0.37
12/06/2025,19,4,N,ECRS,1.25
12/06/2025,19,4,N,NSPIN,5
12/06/2025,19,4,N,REGDN,0.6
12/06/2025,19,4,N,REGUP,0.54
12/06/2025,19,4,N,RRS,0.63
12/06/2025,19,3,N,ECRS,1.25
12/06/2025,19,3,N,NSPIN,5
12/06/2025,19,3,N,REGDN,0.94
12/06/2025,19,3,N,REGUP,0.49
12/06/2025,19,3,N,RRS,0.63
12/06/2025,19,2,N,ECRS,1.89
12/06/2025,19,2,N,NSPIN,7.51
12/06/2025,19,2,N,REGDN,0.52
12/06/2025,19,2,N,REGUP,0.56
12/06/2025,19,2,N,RRS,0.95
12/06/2025,19,1,N,ECRS,2.13
12/06/2025,19,1,N,NSPIN,8.32
12/06/2025,19,1,N,REGDN,0.95
12/06/2025,19,1,N,REGUP,0.56
12/06/2025,19,1,N,RRS,1.1
12/06/2025,20,4,N,ECRS,1.01
12/06/2025,20,4,N,NSPIN,4.04
12/06/2025,20,4,N,REGDN,0.65
12/06/2025,20,4,N,REGUP,0.51
12/06/2025,20,4,N,RRS,0.51
12/06/2025,20,3,N,ECRS,1.05
12/06/2025,20,3,N,NSPIN,4.19
12/06/2025,20,3,N,REGDN,0.9
12/06/2025,20,3,N,REGUP,0.52
12/06/2025,20,3,N,RRS,0.52
12/06/2025,20,2,N,ECRS,1.21
12/06/2025,20,2,N,NSPIN,4.82
12/06/2025,20,2,N,REGDN,0.41
12/06/2025,20,2,N,REGUP,0.6
12/06/2025,20,2,N,RRS,0.61
12/06/2025,20,1,N,ECRS,1.37
12/06/2025,20,1,N,NSPIN,5.49
12/06/2025,20,1,N,REGDN,0.01
12/06/2025,20,1,N,REGUP,0.69
12/06/2025,20,1,N,RRS,0.69
12/06/2025,21,4,N,ECRS,0.97
12/06/2025,21,4,N,NSPIN,4.27
12/06/2025,21,4,N,REGDN,0.12
12/06/2025,21,4,N,REGUP,0.58
12/06/2025,21,4,N,RRS,0.53
12/06/2025,21,3,N,ECRS,0.96
12/06/2025,21,3,N,NSPIN,4.22
12/06/2025,21,3,N,REGDN,0.12
12/06/2025,21,3,N,REGUP,0.63
12/06/2025,21,3,N,RRS,0.53
12/06/2025,21,2,N,ECRS,0.89
12/06/2025,21,2,N,NSPIN,3.72
12/06/2025,21,2,N,REGDN,0.12
12/06/2025,21,2,N,REGUP,0.55
12/06/2025,21,2,N,RRS,0.47
12/06/2025,21,1,N,ECRS,1.02
12/06/2025,21,1,N,NSPIN,4.13
12/06/2025,21,1,N,REGDN,0.09
12/06/2025,21,1,N,REGUP,0.55
12/06/2025,21,1,N,RRS,0.51
12/06/2025,22,4,N,ECRS,1.24
12/06/2025,22,4,N,NSPIN,4.98
12/06/2025,22,4,N,REGDN,0.76
12/06/2025,22,4,N,REGUP,0.95
12/06/2025,22,4,N,RRS,0.63
12/06/2025,22,3,N,ECRS,1.25
12/06/2025,22,3,N,NSPIN,5
12/06/2025,22,3,N,REGDN,0.3
12/06/2025,22,3,N,REGUP,0.8
12/06/2025,22,3,N,RRS,0.63
12/06/2025,22,2,N,ECRS,1.25
12/06/2025,22,2,N,NSPIN,5
12/06/2025,22,2,N,REGDN,0.47
12/06/2025,22,2,N,REGUP,1.28
12/06/2025,22,2,N,RRS,0.63
12/06/2025,22,1,N,ECRS,1.25
12/06/2025,22,1,N,NSPIN,4.99
12/06/2025,22,1,N,REGDN,0.27
12/06/2025,22,1,N,REGUP,0.81
12/06/2025,22,1,N,RRS,0.63
12/06/2025,23,4,N,ECRS,0.89
12/06/2025,23,4,N,NSPIN,3.58
12/06/2025,23,4,N,REGDN,0.47
12/06/2025,23,4,N,REGUP,0.48
12/06/2025,23,4,N,RRS,0.45
12/06/2025,23,3,N,ECRS,0.92
12/06/2025,23,3,N,NSPIN,3.68
12/06/2025,23,3,N,REGDN,0.87
12/06/2025,23,3,N,REGUP,0.51
12/06/2025,23,3,N,RRS,0.46
12/06/2025,23,2,N,ECRS,0.96
12/06/2025,23,2,N,NSPIN,3.87
12/06/2025,23,2,N,REGDN,0.64
12/06/2025,23,2,N,REGUP,0.52
12/06/2025,23,2,N,RRS,0.49
12/06/2025,23,1,N,ECRS,1.1
12/06/2025,23,1,N,NSPIN,4.4
12/06/2025,23,1,N,REGDN,1.32
12/06/2025,23,1,N,REGUP,0.55
12/06/2025,23,1,N,RRS,0.55
12/06/2025,24,4,N,ECRS,0.83
12/06/2025,24,4,N,NSPIN,3.3
12/06/2025,24,4,N,REGDN,0.41
12/06/2025,24,4,N,REGUP,0.61
12/06/2025,24,4,N,RRS,0.41
12/06/2025,24,3,N,ECRS,0.83
12/06/2025,24,3,N,NSPIN,3.3
12/06/2025,24,3,N,REGDN,0.35
12/06/2025,24,3,N,REGUP,0.56
12/06/2025,24,3,N,RRS,0.41
12/06/2025,24,2,N,ECRS,0.83
12/06/2025,24,2,N,NSPIN,3.31
12/06/2025,24,2,N,REGDN,0.32
12/06/2025,24,2,N,REGUP,0.7
12/06/2025,24,2,N,RRS,0.41
12/06/2025,24,1,N,ECRS,0.88
12/06/2025,24,1,N,NSPIN,3.66
12/06/2025,24,1,N,REGDN,0.51
12/06/2025,24,1,N,REGUP,0.57
12/06/2025,24,1,N,RRS,0.46
12/07/2025,1,4,N,ECRS,0.4
12/07/2025,1,4,N,NSPIN,1.6
12/07/2025,1,4,N,REGDN,0.76
12/07/2025,1,4,N,REGUP,0.42
12/07/2025,1,4,N,RRS,0.2
12/07/2025,1,3,N,ECRS,0.41
12/07/2025,1,3,N,NSPIN,1.63
12/07/2025,1,3,N,REGDN,0.74
12/07/2025,1,3,N,REGUP,0.34
12/07/2025,1,3,N,RRS,0.2
12/07/2025,1,2,N,ECRS,0.43
12/07/2025,1,2,N,NSPIN,1.7
12/07/2025,1,2,N,REGDN,0.73
12/07/2025,1,2,N,REGUP,0.34
12/07/2025,1,2,N,RRS,0.22
12/07/2025,1,1,N,ECRS,0.42
12/07/2025,1,1,N,NSPIN,1.67
12/07/2025,1,1,N,REGDN,1.01
12/07/2025,1,1,N,REGUP,0.28
12/07/2025,1,1,N,RRS,0.21
12/07/2025,2,4,N,ECRS,0.37
12/07/2025,2,4,N,NSPIN,1.48
12/07/2025,2,4,N,REGDN,1.19
12/07/2025,2,4,N,REGUP,0.18
12/07/2025,2,4,N,RRS,0.18
12/07/2025,2,3,N,ECRS,0.38
12/07/2025,2,3,N,NSPIN,1.53
12/07/2025,2,3,N,REGDN,1.15
12/07/2025,2,3,N,REGUP,0.19
12/07/2025,2,3,N,RRS,0.19
12/07/2025,2,2,N,ECRS,0.39
12/07/2025,2,2,N,NSPIN,1.56
12/07/2025,2,2,N,REGDN,1.22
12/07/2025,2,2,N,REGUP,0.19
12/07/2025,2,2,N,RRS,0.19
12/07/2025,2,1,N,ECRS,0.46
12/07/2025,2,1,N,NSPIN,1.82
12/07/2025,2,1,N,REGDN,0.41
12/07/2025,2,1,N,REGUP,0.23
12/07/2025,2,1,N,RRS,0.23
12/07/2025,3,4,N,ECRS,0.14
12/07/2025,3,4,N,NSPIN,1
12/07/2025,3,4,N,REGDN,0.51
12/07/2025,3,4,N,REGUP,0.12
12/07/2025,3,4,N,RRS,0.13
12/07/2025,3,3,N,ECRS,0.14
12/07/2025,3,3,N,NSPIN,1
12/07/2025,3,3,N,REGDN,0.38
12/07/2025,3,3,N,REGUP,0.2
12/07/2025,3,3,N,RRS,0.13
12/07/2025,3,2,N,ECRS,0.14
12/07/2025,3,2,N,NSPIN,1
12/07/2025,3,2,N,REGDN,0.52
12/07/2025,3,2,N,REGUP,0.14
12/07/2025,3,2,N,RRS,0.13
12/07/2025,3,1,N,ECRS,0.15
12/07/2025,3,1,N,NSPIN,1.14
12/07/2025,3,1,N,REGDN,0.57
12/07/2025,3,1,N,REGUP,0.14
12/07/2025,3,1,N,RRS,0.14
12/07/2025,4,4,N,ECRS,0.21
12/07/2025,4,4,N,NSPIN,1
12/07/2025,4,4,N,REGDN,0.41
12/07/2025,4,4,N,REGUP,0.13
12/07/2025,4,4,N,RRS,0.13
12/07/2025,4,3,N,ECRS,0.21
12/07/2025,4,3,N,NSPIN,1.04
12/07/2025,4,3,N,REGDN,0.37
12/07/2025,4,3,N,REGUP,0.13
12/07/2025,4,3,N,RRS,0.13
12/07/2025,4,2,N,ECRS,0.21
12/07/2025,4,2,N,NSPIN,1.05
12/07/2025,4,2,N,REGDN,0.33
12/07/2025,4,2,N,REGUP,0.13
12/07/2025,4,2,N,RRS,0.13
12/07/2025,4,1,N,ECRS,0.21
12/07/2025,4,1,N,NSPIN,1.16
12/07/2025,4,1,N,REGDN,0.4
12/07/2025,4,1,N,REGUP,0.15
12/07/2025,4,1,N,RRS,0.15
12/07/2025,5,4,N,ECRS,0.09
12/07/2025,5,4,N,NSPIN,1
12/07/2025,5,4,N,REGDN,0.39
12/07/2025,5,4,N,REGUP,0.13
12/07/2025,5,4,N,RRS,0.13
12/07/2025,5,3,N,ECRS,0.08
12/07/2025,5,3,N,NSPIN,0.98
12/07/2025,5,3,N,REGDN,0.35
12/07/2025,5,3,N,REGUP,0.16
12/07/2025,5,3,N,RRS,0.12
12/07/2025,5,2,N,ECRS,0.08
12/07/2025,5,2,N,NSPIN,0.97
12/07/2025,5,2,N,REGDN,0.28
12/07/2025,5,2,N,REGUP,0.2
12/07/2025,5,2,N,RRS,0.12
12/07/2025,5,1,N,ECRS,0.09
12/07/2025,5,1,N,NSPIN,0.98
12/07/2025,5,1,N,REGDN,0.24
12/07/2025,5,1,N,REGUP,0.2
12/07/2025,5,1,N,RRS,0.12
12/07/2025,6,4,N,ECRS,0.24
12/07/2025,6,4,N,NSPIN,1.05
12/07/2025,6,4,N,REGDN,0.38
12/07/2025,6,4,N,REGUP,0.13
12/07/2025,6,4,N,RRS,0.13
12/07/2025,6,3,N,ECRS,0.2
12/07/2025,6,3,N,NSPIN,1
12/07/2025,6,3,N,REGDN,0.28
12/07/2025,6,3,N,REGUP,0.13
12/07/2025,6,3,N,RRS,0.13
12/07/2025,6,2,N,ECRS,0.22
12/07/2025,6,2,N,NSPIN,1
12/07/2025,6,2,N,REGDN,0.5
12/07/2025,6,2,N,REGUP,0.13
12/07/2025,6,2,N,RRS,0.13
12/07/2025,6,1,N,ECRS,0.22
12/07/2025,6,1,N,NSPIN,1.02
12/07/2025,6,1,N,REGDN,0.48
12/07/2025,6,1,N,REGUP,0.13
12/07/2025,6,1,N,RRS,0.13
12/07/2025,7,4,N,ECRS,0.68
12/07/2025,7,4,N,NSPIN,2.71
12/07/2025,7,4,N,REGDN,0.42
12/07/2025,7,4,N,REGUP,0.34
12/07/2025,7,4,N,RRS,0.34
12/07/2025,7,3,N,ECRS,0.66
12/07/2025,7,3,N,NSPIN,2.66
12/07/2025,7,3,N,REGDN,0.58
12/07/2025,7,3,N,REGUP,0.46
12/07/2025,7,3,N,RRS,0.33
12/07/2025,7,2,N,ECRS,0.66
12/07/2025,7,2,N,NSPIN,2.63
12/07/2025,7,2,N,REGDN,0.56
12/07/2025,7,2,N,REGUP,0.43
12/07/2025,7,2,N,RRS,0.33
12/07/2025,7,1,N,ECRS,0.69
12/07/2025,7,1,N,NSPIN,2.74
12/07/2025,7,1,N,REGDN,0.63
12/07/2025,7,1,N,REGUP,0.81
12/07/2025,7,1,N,RRS,0.34
12/07/2025,8,4,N,ECRS,0.37
12/07/2025,8,4,N,NSPIN,3
12/07/2025,8,4,N,REGDN,0
12/07/2025,8,4,N,REGUP,0.76
12/07/2025,8,4,N,RRS,0.49
12/07/2025,8,3,N,ECRS,0.38
12/07/2025,8,3,N,NSPIN,3
12/07/2025,8,3,N,REGDN,0.26
12/07/2025,8,3,N,REGUP,0.93
12/07/2025,8,3,N,RRS,0.38
12/07/2025,8,2,N,ECRS,0.3
12/07/2025,8,2,N,NSPIN,2.85
12/07/2025,8,2,N,REGDN,0.47
12/07/2025,8,2,N,REGUP,0.36
12/07/2025,8,2,N,RRS,0.36
12/07/2025,8,1,N,ECRS,0.29
12/07/2025,8,1,N,NSPIN,2.79
12/07/2025,8,1,N,REGDN,0.31
12/07/2025,8,1,N,REGUP,0.35
12/07/2025,8,1,N,RRS,0.35
12/07/2025,9,4,N,ECRS,0.3
12/07/2025,9,4,N,NSPIN,1.07
12/07/2025,9,4,N,REGDN,0.07
12/07/2025,9,4,N,REGUP,0.18
12/07/2025,9,4,N,RRS,0.15
12/07/2025,9,3,N,ECRS,0.3
12/07/2025,9,3,N,NSPIN,1.14
12/07/2025,9,3,N,REGDN,0.27
12/07/2025,9,3,N,REGUP,0.16
12/07/2025,9,3,N,RRS,0.15
12/07/2025,9,2,N,ECRS,0.47
12/07/2025,9,2,N,NSPIN,1.67
12/07/2025,9,2,N,REGDN,0.56
12/07/2025,9,2,N,REGUP,0.28
12/07/2025,9,2,N,RRS,0.24
12/07/2025,9,1,N,ECRS,0.64
12/07/2025,9,1,N,NSPIN,2.37
12/07/2025,9,1,N,REGDN,0.2
12/07/2025,9,1,N,REGUP,0.53
12/07/2025,9,1,N,RRS,0.33
12/07/2025,10,4,N,ECRS,0.38
12/07/2025,10,4,N,NSPIN,0.92
12/07/2025,10,4,N,REGDN,0.95
12/07/2025,10,4,N,REGUP,0.29
12/07/2025,10,4,N,RRS,0.19
12/07/2025,10,3,N,ECRS,0.38
12/07/2025,10,3,N,NSPIN,0.94
12/07/2025,10,3,N,REGDN,0.94
12/07/2025,10,3,N,REGUP,0.26
12/07/2025,10,3,N,RRS,0.2
12/07/2025,10,2,N,ECRS,0.47
12/07/2025,10,2,N,NSPIN,0.96
12/07/2025,10,2,N,REGDN,0.88
12/07/2025,10,2,N,REGUP,0.38
12/07/2025,10,2,N,RRS,0.24
12/07/2025,10,1,N,ECRS,0.47
12/07/2025,10,1,N,NSPIN,0.98
12/07/2025,10,1,N,REGDN,0.97
12/07/2025,10,1,N,REGUP,0.39
12/07/2025,10,1,N,RRS,0.24
12/07/2025,11,4,N,ECRS,0.24
12/07/2025,11,4,N,NSPIN,0.93
12/07/2025,11,4,N,REGDN,0
12/07/2025,11,4,N,REGUP,0.3
12/07/2025,11,4,N,RRS,0.12
12/07/2025,11,3,N,ECRS,0.24
12/07/2025,11,3,N,NSPIN,0.94
12/07/2025,11,3,N,REGDN,0
12/07/2025,11,3,N,REGUP,0.31
12/07/2025,11,3,N,RRS,0.12
12/07/2025,11,2,N,ECRS,0.25
12/07/2025,11,2,N,NSPIN,0.95
12/07/2025,11,2,N,REGDN,0
12/07/2025,11,2,N,REGUP,0.41
12/07/2025,11,2,N,RRS,0.13
12/07/2025,11,1,N,ECRS,0.28
12/07/2025,11,1,N,NSPIN,0.98
12/07/2025,11,1,N,REGDN,0.02
12/07/2025,11,1,N,REGUP,0.25
12/07/2025,11,1,N,RRS,0.14
12/07/2025,12,4,N,ECRS,0.25
12/07/2025,12,4,N,NSPIN,1
12/07/2025,12,4,N,REGDN,0.46
12/07/2025,12,4,N,REGUP,0.52
12/07/2025,12,4,N,RRS,0.13
12/07/2025,12,3,N,ECRS,0.25
12/07/2025,12,3,N,NSPIN,1
12/07/2025,12,3,N,REGDN,0.29
12/07/2025,12,3,N,REGUP,0.54
12/07/2025,12,3,N,RRS,0.13
12/07/2025,12,2,N,ECRS,0.25
12/07/2025,12,2,N,NSPIN,1
12/07/2025,12,2,N,REGDN,0.36
12/07/2025,12,2,N,REGUP,0.58
12/07/2025,12,2,N,RRS,0.13
12/07/2025,12,1,N,ECRS,0.25
12/07/2025,12,1,N,NSPIN,1.01
12/07/2025,12,1,N,REGDN,0.27
12/07/2025,12,1,N,REGUP,0.47
12/07/2025,12,1,N,RRS,0.13
12/07/2025,13,4,N,ECRS,0.23
12/07/2025,13,4,N,NSPIN,0.9
12/07/2025,13,4,N,REGDN,0.05
12/07/2025,13,4,N,REGUP,0.25
12/07/2025,13,4,N,RRS,0.11
12/07/2025,13,3,N,ECRS,0.23
12/07/2025,13,3,N,NSPIN,0.92
12/07/2025,13,3,N,REGDN,0.32
12/07/2025,13,3,N,REGUP,0.37
12/07/2025,13,3,N,RRS,0.12
12/07/2025,13,2,N,ECRS,0.23
12/07/2025,13,2,N,NSPIN,0.92
12/07/2025,13,2,N,REGDN,0.4
12/07/2025,13,2,N,REGUP,0.5
12/07/2025,13,2,N,RRS,0.12
12/07/2025,13,1,N,ECRS,0.24
12/07/2025,13,1,N,NSPIN,0.97
12/07/2025,13,1,N,REGDN,0.88
12/07/2025,13,1,N,REGUP,0.41
12/07/2025,13,1,N,RRS,0.12
12/07/2025,14,4,N,ECRS,0.13
12/07/2025,14,4,N,NSPIN,0.5
12/07/2025,14,4,N,REGDN,0
12/07/2025,14,4,N,REGUP,0.21
12/07/2025,14,4,N,RRS,0.06
12/07/2025,14,3,N,ECRS,0.13
12/07/2025,14,3,N,NSPIN,0.5
12/07/2025,14,3,N,REGDN,0.42
12/07/2025,14,3,N,REGUP,0.5
12/07/2025,14,3,N,RRS,0.06
12/07/2025,14,2,N,ECRS,0.13
12/07/2025,14,2,N,NSPIN,0.5
12/07/2025,14,2,N,REGDN,0.14
12/07/2025,14,2,N,REGUP,0.5
12/07/2025,14,2,N,RRS,0.06
12/07/2025,14,1,N,ECRS,0.13
12/07/2025,14,1,N,NSPIN,0.51
12/07/2025,14,1,N,REGDN,0.15
12/07/2025,14,1,N,REGUP,0.12
12/07/2025,14,1,N,RRS,0.06
12/07/2025,15,4,N,ECRS,0.05
12/07/2025,15,4,N,NSPIN,0.22
12/07/2025,15,4,N,REGDN,0
12/07/2025,15,4,N,REGUP,0.45
12/07/2025,15,4,N,RRS,0.03
12/07/2025,15,3,N,ECRS,0.07
12/07/2025,15,3,N,NSPIN,0.27
12/07/2025,15,3,N,REGDN,0
12/07/2025,15,3,N,REGUP,0.44
12/07/2025,15,3,N,RRS,0.03
12/07/2025,15,2,N,ECRS,0.08
12/07/2025,15,2,N,NSPIN,0.3
12/07/2025,15,2,N,REGDN,0
12/07/2025,15,2,N,REGUP,0.36
12/07/2025,15,2,N,RRS,0.04
12/07/2025,15,1,N,ECRS,0.08
12/07/2025,15,1,N,NSPIN,0.3
12/07/2025,15,1,N,REGDN,0
12/07/2025,15,1,N,REGUP,0.29
12/07/2025,15,1,N,RRS,0.04
12/07/2025,16,4,N,ECRS,0.03
12/07/2025,16,4,N,NSPIN,0.13
12/07/2025,16,4,N,REGDN,3.31
12/07/2025,16,4,N,REGUP,1.58
12/07/2025,16,4,N,RRS,0.02
12/07/2025,16,3,N,ECRS,0.03
12/07/2025,16,3,N,NSPIN,0.12
