Date,HourEnding,TotalResourceMWZoneSouth,TotalResourceMWZoneNorth,TotalResourceMWZoneWest,TotalResourceMWZoneHouston,TotalIRRMWZoneSouth,TotalIRRMWZoneNorth,TotalIRRMWZoneWest,TotalIRRMWZoneHouston,TotalNewEquipResourceMWZoneSouth,TotalNewEquipResourceMWZoneNorth,TotalNewEquipResourceMWZoneWest,TotalNewEquipResourceMWZoneHouston
12/31/2025,10,1153,4344,418,1219,212,707,1477,-7,1003,2305,1375,1261
12/31/2025,10,1153,4344,418,1144,212,707,1477,-7,1003,2305,1375,1261
12/31/2025,10,1153,4344,418,1144,212,707,1477,-7,1003,2305,1375,1261
12/31/2025,10,1153,4344,418,1144,212,707,1477,-7,1003,2305,1375,1261
12/31/2025,10,1153,3529,418,1144,212,707,1473,-7,1003,2305,1375,1261
12/31/2025,10,1153,3529,418,1144,212,707,1473,-7,1003,2305,1375,1261
12/31/2025,10,1153,3529,418,1144,212,707,1473,-7,1003,2305,1375,1261
12/31/2025,10,1153,3529,418,1144,212,707,1473,-7,1003,2305,1375,1261
12/31/2025,10,1153,3529,418,1144,212,707,1473,-7,1003,2305,1375,1261
12/31/2025,10,1153,3529,418,1144,212,707,1473,-7,1003,2305,1375,1261
12/31/2025,10,1153,3529,418,1144,212,707,1473,-7,1003,2305,1375,1261
12/31/2025,10,1153,3347,418,1144,212,707,1473,-7,1003,2305,1375,1261
12/31/2025,10,1153,3347,418,1144,212,707,1473,-7,1003,2305,1375,1261
12/31/2025,10,1105,3367,418,1144,212,707,1532,-7,1003,2305,1375,1261
12/31/2025,10,1084,3367,418,1144,212,707,1231,-7,1003,2305,1375,1261
12/31/2025,10,1084,3367,418,1144,224,707,1202,-7,1003,2305,1375,1261
12/31/2025,10,1084,3367,418,1144,224,707,1152,-7,1003,2305,1375,1261
12/31/2025,10,1084,3367,418,1144,224,707,1152,-7,1003,2305,1375,1261
12/31/2025,10,1084,3367,418,1144,224,707,1152,-7,1003,2305,1375,1261
12/31/2025,10,1084,3367,418,1144,224,707,1152,-7,1003,2305,1375,1261
12/31/2025,10,1084,3367,418,1144,224,707,1152,-7,1003,2305,1375,1261
12/31/2025,11,2981,5981,430,2441,513,806,1580,130,1193,2315,1385,1271
12/31/2025,11,2981,5981,430,2441,513,806,1580,130,1193,2315,1385,1271
12/31/2025,11,2981,6801,430,2441,513,806,1580,130,1193,2315,1385,1271
12/31/2025,11,2981,7057,430,2441,513,806,1580,130,1193,2315,1385,1271
12/31/2025,11,2981,7057,430,2441,513,806,1580,130,1193,2315,1385,1271
12/31/2025,11,3189,7057,430,2441,513,832,1596,130,1193,2315,1385,1271
12/31/2025,11,3189,7057,430,2441,513,832,1565,130,1193,2315,1385,1271
12/31/2025,11,3186,7070,430,2441,513,832,1644,130,1193,2315,1385,1271
12/31/2025,11,3189,7070,430,2441,513,832,1644,130,1193,2315,1385,1271
12/31/2025,11,3189,7070,430,2441,511,832,1644,130,1193,2315,1385,1271
12/31/2025,11,3184,7070,430,2441,511,832,1644,130,1193,2315,1385,1271
12/31/2025,11,3456,7070,430,2441,511,832,1654,130,1193,2315,1395,1271
12/31/2025,11,2883,7070,407,2451,511,816,1607,130,1193,2315,1395,1271
12/31/2025,11,2908,7066,407,2451,521,816,1607,130,1193,2315,1395,1271
12/31/2025,11,2909,7066,407,2261,521,816,1607,130,1193,2315,1395,1271
12/31/2025,11,2905,7066,407,2276,489,816,1618,130,1193,2315,1395,1271
12/31/2025,11,2638,7066,407,2276,489,816,1618,130,1193,2315,1395,1271
12/31/2025,11,2638,7066,407,2276,479,816,1602,130,1193,2315,1395,1271
12/31/2025,11,2638,7066,407,2276,479,816,1602,130,1193,2315,1395,1271
12/31/2025,11,2638,7066,407,2276,479,816,1572,130,1193,2315,1395,1271
12/31/2025,11,2682,7066,407,2354,479,816,1572,130,1193,2315,1395,1271
12/31/2025,11,2682,7066,407,2354,479,816,1561,130,1193,2315,1395,1271
12/31/2025,11,2682,7066,407,2149,479,816,1561,130,1193,2315,1395,1271
12/31/2025,11,2682,7066,407,2354,479,816,1561,130,1193,2315,1395,1271
12/31/2025,11,2685,7066,407,2354,479,816,1564,130,1193,2315,1395,1271
12/31/2025,11,2702,7066,407,2354,504,816,1564,130,1193,2315,1395,1271
12/31/2025,11,2658,6246,407,2354,521,816,1564,130,1193,2315,1395,1271
12/31/2025,11,2658,6265,407,2354,521,816,1564,130,1193,2315,1395,1271
12/31/2025,11,2662,6265,407,2354,521,816,1564,130,1193,2315,1395,1271
12/31/2025,11,2744,6243,482,2354,521,780,1575,130,1193,2315,1395,1271
12/31/2025,11,2744,6243,482,2222,552,780,1575,130,1193,2315,1395,1271
12/31/2025,11,2744,6243,456,2212,593,780,1614,130,1193,2315,1395,1271
12/31/2025,11,2911,5388,466,2300,599,780,1614,130,1193,2315,1395,1271
12/31/2025,11,2911,5388,466,2290,599,780,1594,130,1203,2315,1395,1271
12/31/2025,11,2908,5388,456,2290,599,780,1594,130,1203,2315,1395,1271
12/31/2025,11,2552,5388,456,2290,558,780,1555,-7,1203,2315,1395,1271
12/31/2025,11,2552,5398,456,2290,558,780,1555,-7,1203,2315,1395,1271
12/31/2025,11,2431,5398,456,2290,558,780,1544,-7,1203,2315,1395,1271
12/31/2025,11,2431,5398,456,2290,558,780,1544,-7,1203,2315,1395,1271
12/31/2025,11,2431,5308,456,2290,494,780,1544,-7,1203,2315,1395,1271
12/31/2025,11,2423,5308,451,2279,494,780,1544,-7,1203,2315,1395,1271
12/31/2025,11,2423,5308,451,2279,494,780,1544,-7,1203,2315,1395,1271
12/31/2025,11,2423,5308,451,2279,430,780,1544,-7,1203,2315,1395,1271
12/31/2025,11,2423,5308,451,2279,430,780,1544,-7,1203,2315,1395,1271
12/31/2025,11,2423,5308,451,2279,430,780,1518,-7,1203,2315,1395,1271
12/31/2025,11,2423,5308,451,2279,430,780,1518,-7,1203,2315,1395,1271
12/31/2025,11,2423,5308,451,2279,430,780,1687,-7,1203,2315,1395,1271
12/31/2025,11,2423,5308,451,2279,430,780,1677,-7,1203,2315,1395,1271
12/31/2025,11,2423,5308,447,2279,432,780,1508,-7,1203,2315,1395,1271
12/31/2025,11,2423,5308,447,2279,432,780,1508,-7,1203,2315,1395,1271
12/31/2025,11,2153,5308,447,2279,398,780,1497,-7,1203,2315,1395,1271
12/31/2025,11,2153,5306,447,2286,398,780,1497,-7,1203,2315,1395,1271
12/31/2025,11,2153,5306,447,2286,398,780,1497,-7,1203,2315,1395,1271
12/31/2025,11,2153,5306,447,1745,398,780,1491,-7,1203,2315,1395,1261
12/31/2025,11,2273,5288,447,1745,398,780,1576,-7,1203,2315,1395,1261
12/31/2025,11,2343,5032,447,1745,398,780,1569,-7,1203,2315,1395,1261
12/31/2025,11,2273,5032,447,1745,398,780,1577,-7,1203,2315,1395,1261
12/31/2025,11,1792,5032,447,1733,398,754,1577,-7,1203,2315,1395,1261
12/31/2025,11,1792,5032,447,1673,370,770,1577,-7,1203,2315,1395,1261
12/31/2025,11,1792,5032,447,1673,370,770,1579,-7,1193,2315,1395,1261
12/31/2025,11,1792,4582,447,1673,370,747,1571,-7,1193,2315,1395,1261
12/31/2025,11,1520,4582,437,1463,370,747,1571,-7,1003,2315,1385,1261
12/31/2025,11,1520,4582,437,1453,370,747,1471,-7,1003,2315,1385,1261
12/31/2025,11,1520,4582,437,1453,384,747,1471,-7,1003,2315,1385,1261
12/31/2025,11,1520,4582,437,1453,370,747,1471,-7,1003,2315,1385,1261
12/31/2025,11,1520,4582,437,1453,370,716,1471,-7,1003,2315,1385,1261
12/31/2025,11,1520,4582,437,1453,370,716,1471,-7,1003,2315,1385,1261
12/31/2025,11,1520,4582,437,1453,370,716,1471,-7,1003,2315,1385,1261
12/31/2025,11,1520,4582,437,1453,370,716,1471,-7,1003,2315,1385,1261
12/31/2025,11,1520,4582,437,1453,370,716,1433,-7,1003,2315,1385,1261
12/31/2025,11,1520,4582,437,1453,370,716,1403,-7,1003,2315,1385,1261
12/31/2025,11,1520,4582,437,1453,370,716,1403,-7,1003,2315,1385,1261
12/31/2025,11,1520,4582,437,1453,370,716,1403,-7,1003,2315,1385,1261
12/31/2025,11,1520,4582,437,1453,370,716,1403,-7,1003,2315,1385,1261
12/31/2025,11,1520,4582,437,1453,370,716,1706,-7,1003,2315,1385,1261
12/31/2025,11,1520,4582,437,1453,280,716,1702,-7,1003,2315,1385,1261
12/31/2025,11,1520,4582,437,1453,377,716,1702,-7,1003,2315,1385,1261
12/31/2025,11,1520,4582,440,1453,377,716,1702,-7,1003,2315,1385,1261
12/31/2025,11,1520,4582,440,1453,377,716,1700,-7,1003,2315,1385,1261
12/31/2025,11,1520,4392,440,1453,377,716,1665,-7,1003,2315,1385,1261
12/31/2025,11,1520,4392,440,1453,377,700,1646,-7,1003,2315,1385,1261
12/31/2025,11,1520,4392,440,1453,377,700,1646,-7,1003,2315,1385,1261
12/31/2025,11,1568,4392,440,1453,377,700,1646,-7,1003,2315,1385,1261
12/31/2025,11,1568,4392,440,1453,377,700,1646,-7,1003,2315,1385,1261
12/31/2025,11,1568,4392,440,1453,377,700,1646,-7,1003,2315,1385,1261
12/31/2025,11,1568,4392,440,1453,377,700,1646,-7,1003,2315,1385,1261
12/31/2025,11,1568,4392,440,1453,383,700,1646,-7,1003,2315,1385,1261
12/31/2025,11,1158,4392,440,1453,383,700,1646,-7,1003,2315,1385,1261
12/31/2025,11,1158,4392,440,1453,383,700,1646,-7,1003,2315,1385,1261
12/31/2025,11,1158,4392,440,1453,383,700,1646,-7,1003,2315,1385,1261
12/31/2025,11,1158,4392,440,1453,383,700,1646,-7,1003,2315,1385,1261
12/31/2025,11,1158,4392,440,1453,383,700,1646,-7,1003,2315,1385,1261
12/31/2025,11,1158,4392,440,1453,383,700,1646,-7,1003,2315,1385,1261
12/31/2025,11,1158,4392,440,1453,383,700,1646,-7,1003,2315,1385,1261
12/31/2025,11,1158,4392,440,1453,383,700,1646,-7,1003,2315,1385,1261
12/31/2025,11,1158,4392,440,1453,383,700,1646,-7,1003,2315,1385,1261
12/31/2025,11,1158,4374,440,1453,383,700,1646,-7,1003,2315,1385,1261
12/31/2025,11,1158,4374,440,1453,383,715,1685,-7,1003,2315,1385,1261
12/31/2025,11,1158,4374,440,1453,383,715,1685,-7,1003,2315,1385,1261
12/31/2025,11,1158,4374,440,1453,383,715,1677,-7,1003,2315,1385,1261
12/31/2025,11,1158,4374,440,1453,383,715,1685,-7,1003,2315,1385,1261
12/31/2025,11,1158,4374,440,1453,383,715,1685,-7,1003,2315,1385,1261
12/31/2025,11,1158,4374,440,1453,383,715,1685,-7,1003,2315,1385,1261
12/31/2025,11,1158,4374,440,1453,383,715,1685,-7,1003,2315,1385,1261
12/31/2025,11,1158,4374,440,1453,383,715,1685,-7,1003,2315,1385,1261
12/31/2025,11,1158,4374,440,1453,383,715,1685,-7,1003,2315,1385,1261
12/31/2025,11,1158,4374,440,1453,383,715,1685,-7,1003,2315,1385,1261
12/31/2025,11,1158,4374,440,1453,383,715,1674,-7,1003,2315,1385,1261
12/31/2025,11,1158,4374,440,1453,390,715,1674,-7,1003,2315,1385,1261
12/31/2025,11,1158,4374,440,1453,390,715,1681,-7,1003,2315,1385,1261
12/31/2025,11,1158,4374,440,1453,390,715,1681,-7,1003,2315,1385,1261
12/31/2025,11,1158,4374,440,1453,390,715,1622,-7,1003,2315,1385,1261
12/31/2025,11,1158,4374,440,1453,390,715,1622,-7,1003,2315,1385,1261
12/31/2025,11,1158,4374,440,1453,390,715,1622,-7,1003,2315,1385,1261
12/31/2025,11,1158,4374,440,1453,390,715,1622,-7,1003,2315,1385,1261
12/31/2025,11,1158,4374,440,1453,390,715,1622,-7,1003,2315,1385,1261
12/31/2025,11,1158,4374,440,1453,390,715,1622,-7,1003,2315,1385,1261
12/31/2025,11,1158,4374,440,1453,390,715,1622,-7,1003,2315,1385,1261
12/31/2025,11,1158,4374,440,1453,390,715,1622,-7,1003,2315,1385,1261
12/31/2025,11,1158,4374,440,1453,390,715,1622,-7,1003,2315,1385,1261
12/31/2025,11,1158,4374,440,1248,390,715,1622,-7,1003,2315,1385,1261
12/31/2025,11,1158,4374,440,1248,390,715,1622,-7,1003,2315,1385,1261
12/31/2025,11,1158,4374,440,1240,399,715,1622,-7,1003,2315,1385,1261
12/31/2025,11,1158,4374,440,1240,399,715,1608,-7,1003,2315,1385,1261
12/31/2025,11,1158,4374,440,1240,399,715,1608,-7,1003,2315,1385,1261
12/31/2025,11,1158,4374,440,1240,423,715,1608,-7,1003,2315,1385,1261
12/31/2025,11,1158,4374,440,1240,403,715,1605,-7,1003,2315,1385,1261
12/31/2025,11,1158,4374,440,1240,403,715,1580,-7,1003,2315,1385,1261
12/31/2025,11,1158,4364,437,1240,403,715,1580,-7,1003,2315,1385,1261
12/31/2025,11,1158,4364,440,1240,403,707,1524,-7,1003,2315,1385,1261
12/31/2025,11,1154,4364,440,1240,403,707,1509,-7,1003,2315,1385,1261
12/31/2025,11,1154,4364,391,1240,403,707,1509,-7,1003,2315,1385,1261
12/31/2025,11,1153,4364,391,1240,403,707,1509,-7,1003,2315,1385,1261
12/31/2025,11,1153,4364,391,1240,403,707,1506,-7,1003,2315,1385,1261
12/31/2025,11,1153,4364,391,1219,403,707,1498,-7,1003,2305,1375,1261
12/31/2025,11,1153,4364,391,1219,403,707,1498,-7,1003,2305,1375,1261
12/31/2025,11,1153,4364,391,1219,403,707,1498,-7,1003,2305,1375,1261
12/31/2025,11,1153,4364,391,1219,403,707,1498,-7,1003,2305,1375,1261
12/31/2025,11,1153,4364,391,1219,403,707,1498,-7,1003,2305,1375,1261
12/31/2025,11,1153,4364,391,1219,403,707,1498,-7,1003,2305,1375,1261
12/31/2025,11,1153,4364,391,1219,403,707,1498,-7,1003,2305,1375,1261
12/31/2025,11,1153,4364,391,1219,403,707,1498,-7,1003,2305,1375,1261
12/31/2025,11,1153,4364,391,1219,403,707,1498,-7,1003,2305,1375,1261
12/31/2025,11,1153,4364,391,1219,403,707,1498,-7,1003,2305,1375,1261
12/31/2025,11,1153,4364,391,1219,403,707,1498,-7,1003,2305,1375,1261
12/31/2025,11,1153,4364,398,1219,394,707,1498,-7,1003,2305,1375,1261
12/31/2025,11,1153,4364,398,1219,394,707,1498,-7,1003,2305,1375,1261
12/31/2025,11,1153,4364,398,1219,212,707,1498,-7,1003,2305,1375,1261
12/31/2025,11,1153,4364,398,1219,212,707,1498,-7,1003,2305,1375,1261
12/31/2025,11,1153,4364,398,1219,212,707,1498,-7,1003,2305,1375,1261
12/31/2025,11,1153,4364,395,1219,212,707,1498,-7,1003,2305,1375,1261
12/31/2025,11,1153,4364,395,1219,212,707,1500,-7,1003,2305,1375,1261
12/31/2025,11,1153,4364,395,1219,212,707,1500,-7,1003,2305,1375,1261
12/31/2025,11,1153,4364,395,1219,212,707,1500,-7,1003,2305,1375,1261
12/31/2025,11,1153,4364,395,1219,212,707,1500,-7,1003,2305,1375,1261
12/31/2025,11,1153,4364,395,1219,212,707,1500,-7,1003,2305,1375,1261
12/31/2025,11,1153,4364,395,1219,212,707,1500,-7,1003,2305,1375,1261
12/31/2025,11,1153,4364,395,1219,212,707,1500,-7,1003,2305,1375,1261
12/31/2025,11,1153,4364,395,1219,212,707,1500,-7,1003,2305,1375,1261
12/31/2025,11,1153,4364,395,1219,212,707,1500,-7,1003,2305,1375,1261
12/31/2025,11,1153,4344,395,1219,212,707,1500,-7,1003,2305,1375,1261
12/31/2025,11,1153,4344,395,1219,212,707,1500,-7,1003,2305,1375,1261
12/31/2025,11,1153,4344,395,1219,212,707,1500,-7,1003,2305,1375,1261
12/31/2025,11,1153,4344,395,1219,212,707,1501,-7,1003,2305,1375,1261
12/31/2025,11,1153,4344,395,1219,212,707,1501,-7,1003,2305,1375,1261
12/31/2025,11,1153,4344,395,1219,212,707,1501,-7,1003,2305,1375,1261
12/31/2025,11,1153,4344,395,1219,212,707,1501,-7,1003,2305,1375,1261
12/31/2025,11,1153,4344,395,1219,212,707,1491,-7,1003,2305,1375,1261
12/31/2025,11,1153,4344,395,1219,212,707,1491,-7,1003,2305,1375,1261
12/31/2025,11,1153,4344,395,1219,212,707,1491,-7,1003,2305,1375,1261
12/31/2025,11,1153,4344,395,1219,212,707,1477,-7,1003,2305,1375,1261
12/31/2025,11,1153,4344,395,1144,212,707,1477,-7,1003,2305,1375,1261
12/31/2025,11,1153,4344,395,1144,212,707,1477,-7,1003,2305,1375,1261
12/31/2025,11,1153,4344,395,1144,212,707,1477,-7,1003,2305,1375,1261
12/31/2025,11,1153,3529,395,1144,212,707,1473,-7,1003,2305,1375,1261
12/31/2025,11,1153,3529,395,1144,212,707,1473,-7,1003,2305,1375,1261
12/31/2025,11,1153,3529,395,1144,212,707,1473,-7,1003,2305,1375,1261
12/31/2025,11,1153,3529,395,1144,212,707,1473,-7,1003,2305,1375,1261
12/31/2025,11,1153,3529,395,1144,212,707,1473,-7,1003,2305,1375,1261
12/31/2025,11,1153,3529,395,1144,212,707,1473,-7,1003,2305,1375,1261
12/31/2025,11,1153,3529,395,1144,212,707,1473,-7,1003,2305,1375,1261
12/31/2025,11,1153,3347,395,1144,212,707,1473,-7,1003,2305,1375,1261
12/31/2025,11,1153,3347,395,1144,212,707,1473,-7,1003,2305,1375,1261
12/31/2025,11,1105,3367,395,1144,212,707,1532,-7,1003,2305,1375,1261
12/31/2025,11,1084,3367,395,1144,212,707,1231,-7,1003,2305,1375,1261
12/31/2025,11,1084,3367,395,1144,224,707,1202,-7,1003,2305,1375,1261
12/31/2025,11,1084,3367,395,1144,224,707,1152,-7,1003,2305,1375,1261
12/31/2025,11,1084,3367,395,1144,224,707,1152,-7,1003,2305,1375,1261
12/31/2025,11,1084,3367,395,1144,224,707,1152,-7,1003,2305,1375,1261
12/31/2025,11,1084,3367,395,1144,224,707,1152,-7,1003,2305,1375,1261
12/31/2025,11,1084,3367,395,1144,224,707,1152,-7,1003,2305,1375,1261
12/31/2025,12,2981,5981,430,2441,513,806,1580,138,1193,2315,1385,1271
12/31/2025,12,2981,5981,430,2441,513,806,1580,138,1193,2315,1385,1271
12/31/2025,12,2981,6801,430,2441,513,806,1580,138,1193,2315,1385,1271
12/31/2025,12,2981,7057,430,2441,513,806,1580,138,1193,2315,1385,1271
12/31/2025,12,2981,7057,430,2441,513,806,1580,138,1193,2315,1385,1271
12/31/2025,12,3189,7057,430,2441,513,832,1596,138,1193,2315,1385,1271
12/31/2025,12,3189,7057,430,2441,513,832,1565,138,1193,2315,1385,1271
12/31/2025,12,3186,7070,430,2441,513,832,1644,138,1193,2315,1385,1271
12/31/2025,12,3189,7070,430,2441,513,832,1644,138,1193,2315,1385,1271
12/31/2025,12,3287,7070,430,2441,511,832,1644,138,1193,2315,1385,1271
12/31/2025,12,3282,7070,430,2441,511,832,1644,138,1193,2315,1385,1271
12/31/2025,12,3456,7070,430,2441,511,832,1654,130,1193,2315,1385,1271
12/31/2025,12,2883,7070,407,2451,511,816,1607,130,1193,2315,1385,1271
12/31/2025,12,2908,7066,407,2451,521,816,1607,130,1193,2315,1385,1271
12/31/2025,12,2909,7066,407,2261,521,816,1607,130,1193,2315,1385,1271
12/31/2025,12,2905,7066,407,2276,489,816,1618,130,1193,2315,1385,1271
12/31/2025,12,2638,7066,407,2276,489,816,1618,130,1193,2315,1385,1271
12/31/2025,12,2638,7066,407,2276,479,816,1602,130,1193,2315,1385,1271
12/31/2025,12,2638,7066,407,2276,479,816,1602,130,1193,2315,1385,1271
12/31/2025,12,2638,7066,407,2276,479,816,1572,130,1193,2315,1385,1271
12/31/2025,12,2682,7066,407,2354,479,816,1572,130,1193,2315,1385,1271
12/31/2025,12,2682,7066,407,2354,479,816,1561,130,1193,2315,1385,1271
12/31/2025,12,2682,7066,407,2149,479,816,1561,130,1193,2315,1385,1271
12/31/2025,12,2682,7066,407,2354,479,816,1561,130,1193,2315,1385,1271
12/31/2025,12,2685,7066,407,2354,479,816,1564,130,1193,2315,1385,1271
12/31/2025,12,2702,7066,407,2354,504,816,1564,130,1193,2315,1385,1271
12/31/2025,12,2658,6246,407,2354,521,816,1564,130,1193,2315,1385,1271
12/31/2025,12,2658,6265,407,2354,521,816,1564,130,1193,2315,1385,1271
12/31/2025,12,2662,6265,407,2354,521,816,1564,130,1193,2315,1385,1271
12/31/2025,12,2744,6243,482,2354,521,780,1575,130,1193,2315,1385,1271
12/31/2025,12,2744,6243,482,2222,552,780,1575,130,1193,2315,1385,1271
12/31/2025,12,2744,6243,456,2212,593,780,1614,130,1193,2315,1385,1271
12/31/2025,12,2911,5388,466,2300,599,780,1614,130,1193,2315,1385,1271
12/31/2025,12,2911,5388,466,2290,599,780,1594,130,1203,2315,1385,1271
12/31/2025,12,2908,5388,456,2290,599,780,1594,130,1203,2315,1385,1271
12/31/2025,12,2552,5388,456,2290,558,780,1555,-7,1203,2315,1385,1271
12/31/2025,12,2552,5398,456,2290,558,780,1555,-7,1203,2315,1385,1271
12/31/2025,12,2431,5398,456,2290,558,780,1544,-7,1203,2315,1385,1271
12/31/2025,12,2431,5398,456,2290,558,780,1544,-7,1203,2315,1385,1271
12/31/2025,12,2431,5308,456,2290,494,780,1544,-7,1203,2315,1385,1271
12/31/2025,12,2423,5308,451,2279,494,780,1544,-7,1203,2315,1385,1271
12/31/2025,12,2423,5308,451,2279,494,780,1544,-7,1203,2315,1385,1271
12/31/2025,12,2423,5308,451,2279,430,780,1544,-7,1203,2315,1385,1271
12/31/2025,12,2423,5308,451,2279,430,780,1544,-7,1203,2315,1385,1271
12/31/2025,12,2423,5308,451,2279,430,780,1518,-7,1203,2315,1385,1271
12/31/2025,12,2423,5308,451,2279,430,780,1518,-7,1203,2315,1385,1271
12/31/2025,12,2423,5308,451,2279,430,780,1687,-7,1203,2315,1385,1271
12/31/2025,12,2423,5308,451,2279,430,780,1677,-7,1203,2315,1385,1271
12/31/2025,12,2423,5308,447,2279,432,780,1508,-7,1203,2315,1385,1271
12/31/2025,12,2423,5308,447,2279,432,780,1508,-7,1203,2315,1385,1271
12/31/2025,12,2153,5308,447,2279,398,780,1497,-7,1203,2315,1385,1271
12/31/2025,12,2153,5306,447,2286,398,780,1497,-7,1203,2315,1385,1271
12/31/2025,12,2153,5306,447,2286,398,780,1497,-7,1203,2315,1385,1271
12/31/2025,12,2153,5306,447,1745,398,780,1481,-7,1203,2315,1385,1261
12/31/2025,12,2273,5288,447,1745,398,780,1566,-7,1203,2315,1385,1261
12/31/2025,12,2343,5032,447,1745,398,780,1559,-7,1203,2315,1385,1261
12/31/2025,12,2273,5032,447,1745,398,780,1567,-7,1203,2315,1385,1261
12/31/2025,12,1792,5032,447,1733,398,754,1567,-7,1203,2315,1385,1261
12/31/2025,12,1792,5032,447,1673,370,770,1567,-7,1203,2315,1385,1261
12/31/2025,12,1792,5032,447,1673,370,770,1579,-7,1193,2315,1385,1261
12/31/2025,12,1792,4582,447,1673,370,747,1571,-7,1193,2315,1385,1261
12/31/2025,12,1520,4582,437,1463,370,747,1571,-7,1003,2315,1375,1261
12/31/2025,12,1520,4582,437,1453,370,747,1471,-7,1003,2315,1375,1261
12/31/2025,12,1520,4582,437,1453,384,747,1471,-7,1003,2315,1375,1261
12/31/2025,12,1520,4582,437,1453,370,747,1471,-7,1003,2315,1375,1261
12/31/2025,12,1520,4582,437,1453,370,716,1471,-7,1003,2315,1375,1261
12/31/2025,12,1520,4582,437,1453,370,716,1471,-7,1003,2315,1375,1261
12/31/2025,12,1520,4582,437,1453,370,716,1471,-7,1003,2315,1375,1261
12/31/2025,12,1520,4582,437,1453,370,716,1471,-7,1003,2315,1375,1261
12/31/2025,12,1520,4582,437,1453,370,716,1433,-7,1003,2315,1375,1261
12/31/2025,12,1520,4582,437,1453,370,716,1403,-7,1003,2315,1375,1261
12/31/2025,12,1520,4582,437,1453,370,716,1403,-7,1003,2315,1375,1261
12/31/2025,12,1520,4582,437,1453,370,716,1403,-7,1003,2315,1375,1261
12/31/2025,12,1520,4582,437,1453,370,716,1403,-7,1003,2315,1375,1261
12/31/2025,12,1520,4582,437,1453,370,716,1706,-7,1003,2315,1375,1261
12/31/2025,12,1520,4582,437,1453,280,716,1702,-7,1003,2315,1375,1261
12/31/2025,12,1520,4582,437,1453,377,716,1702,-7,1003,2315,1375,1261
12/31/2025,12,1520,4582,440,1453,377,716,1702,-7,1003,2315,1375,1261
12/31/2025,12,1520,4582,440,1453,377,716,1700,-7,1003,2315,1375,1261
12/31/2025,12,1520,4392,440,1453,377,716,1665,-7,1003,2315,1375,1261
12/31/2025,12,1520,4392,440,1453,377,700,1646,-7,1003,2315,1375,1261
12/31/2025,12,1520,4392,440,1453,377,700,1646,-7,1003,2315,1375,1261
12/31/2025,12,1568,4392,440,1453,377,700,1646,-7,1003,2315,1375,1261
12/31/2025,12,1568,4392,440,1453,377,700,1646,-7,1003,2315,1375,1261
12/31/2025,12,1568,4392,440,1453,377,700,1646,-7,1003,2315,1375,1261
12/31/2025,12,1568,4392,440,1453,377,700,1646,-7,1003,2315,1375,1261
12/31/2025,12,1568,4392,440,1453,383,700,1646,-7,1003,2315,1375,1261
12/31/2025,12,1158,4392,440,1453,383,700,1646,-7,1003,2315,1375,1261
12/31/2025,12,1158,4392,440,1453,383,700,1646,-7,1003,2315,1375,1261
12/31/2025,12,1158,4392,440,1453,383,700,1646,-7,1003,2315,1375,1261
12/31/2025,12,1158,4392,440,1453,383,700,1646,-7,1003,2315,1375,1261
12/31/2025,12,1158,4392,440,1453,383,700,1646,-7,1003,2315,1375,1261
12/31/2025,12,1158,4392,440,1453,383,700,1646,-7,1003,2315,1375,1261
12/31/2025,12,1158,4392,440,1453,383,700,1646,-7,1003,2315,1375,1261
12/31/2025,12,1158,4392,440,1453,383,700,1646,-7,1003,2315,1375,1261
12/31/2025,12,1158,4392,440,1453,383,700,1646,-7,1003,2315,1375,1261
12/31/2025,12,1158,4374,440,1453,383,700,1646,-7,1003,2315,1375,1261
12/31/2025,12,1158,4374,440,1453,383,715,1685,-7,1003,2315,1375,1261
12/31/2025,12,1158,4374,440,1453,383,715,1685,-7,1003,2315,1375,1261
12/31/2025,12,1158,4374,440,1453,383,715,1677,-7,1003,2315,1375,1261
12/31/2025,12,1158,4374,440,1453,383,715,1685,-7,1003,2315,1375,1261
12/31/2025,12,1158,4374,440,1453,383,715,1685,-7,1003,2315,1375,1261
12/31/2025,12,1158,4374,440,1453,383,715,1685,-7,1003,2315,1375,1261
12/31/2025,12,1158,4374,440,1453,383,715,1685,-7,1003,2315,1375,1261
12/31/2025,12,1158,4374,440,1453,383,715,1685,-7,1003,2315,1375,1261
12/31/2025,12,1158,4374,440,1453,383,715,1685,-7,1003,2315,1375,1261
12/31/2025,12,1158,4374,440,1453,383,715,1685,-7,1003,2315,1375,1261
12/31/2025,12,1158,4374,440,1453,383,715,1674,-7,1003,2315,1375,1261
12/31/2025,12,1158,4374,440,1453,390,715,1674,-7,1003,2315,1375,1261
12/31/2025,12,1158,4374,440,1453,390,715,1681,-7,1003,2315,1375,1261
12/31/2025,12,1158,4374,440,1453,390,715,1681,-7,1003,2315,1375,1261
12/31/2025,12,1158,4374,440,1453,390,715,1622,-7,1003,2315,1375,1261
12/31/2025,12,1158,4374,440,1453,390,715,1622,-7,1003,2315,1375,1261
12/31/2025,12,1158,4374,440,1453,390,715,1622,-7,1003,2315,1375,1261
12/31/2025,12,1158,4374,440,1453,390,715,1622,-7,1003,2315,1375,1261
12/31/2025,12,1158,4374,440,1453,390,715,1622,-7,1003,2315,1375,1261
12/31/2025,12,1158,4374,440,1453,390,715,1622,-7,1003,2315,1375,1261
12/31/2025,12,1158,4374,440,1453,390,715,1622,-7,1003,2315,1375,1261
